Store_new,Order_ID,Order_Amt,items_ordered,Date_Ordered
Store3,5823057729,137.6865,1,9/26/2017
Store7,3015413575,36,1,5/3/2016
Store7,3010793159,91,1,5/3/2016
Store7,5084610247,36,1,1/14/2017
Store7,5082833543,36,1,1/14/2017
Store7,5084478535,69,1,1/14/2017
Store7,6113579015,36,1,9/27/2017
Store7,6113539847,60,1,9/27/2017
Store7,6113449991,69,1,9/27/2017
Store7,6111447047,202,1,9/27/2017
Store7,6111260231,243,1,9/27/2017
Store7,6112215559,243,1,9/27/2017
Store7,6112760391,243,1,9/27/2017
Store7,6113485127,43,1,9/27/2017
Store7,6113466759,43,1,9/27/2017
Store7,6112480839,90,1,9/27/2017
Store7,6113292807,205,1,9/27/2017
Store7,6111994567,317,3,9/27/2017
Store4,1.10633E+11,996.7995,9,9/27/2017
Store7,5089637447,36,1,1/15/2017
Store7,5087025863,243,1,1/15/2017
Store7,5091138695,90,1,1/15/2017
Store5,5026698572,205,1,1/15/2017
Store5,1.12727E+11,36,1,9/28/2017
Store7,6115618247,36,1,9/28/2017
Store7,6115247943,155,1,9/28/2017
Store7,6113719943,243,1,9/28/2017
Store7,6116142791,243,1,9/28/2017
Store7,6116259783,90,1,9/28/2017
Store7,6116101703,456,2,9/28/2017
Store7,6115204487,205,1,9/28/2017
Store4,1.1204E+11,154.1835,1,9/28/2017
Store4,1.12406E+11,308.367,2,9/28/2017
Store4,1.12228E+11,22.842,1,9/28/2017
Store4,1.11885E+11,27.2835,1,9/28/2017
Store3,5831081537,22.2075,1,9/28/2017
Store3,5830630849,86.9265,1,9/28/2017
Store4,1.12223E+11,86.292,2,9/28/2017
Store4,1.12268E+11,410.5215,4,9/28/2017
Store7,3073611911,85,1,5/5/2016
Store7,3074420103,131,1,5/5/2016
Store7,3073602183,91,1,5/5/2016
Store7,5096261127,36,1,1/16/2017
Store7,5095105543,114,1,1/16/2017
Store7,5094894919,205,1,1/16/2017
Store7,6119857799,19,1,9/29/2017
Store7,6119358727,36,1,9/29/2017
Store7,6119180551,36,1,9/29/2017
Store7,6118729927,100,1,9/29/2017
Store7,6116646791,337,2,9/29/2017
Store7,6119668999,202,1,9/29/2017
Store7,6120118791,155,1,9/29/2017
Store7,6119396039,243,1,9/29/2017
Store7,6120054599,63,1,9/29/2017
Store7,6119591943,205,1,9/29/2017
Store7,6118508551,75,1,9/29/2017
Store3,5834517441,130.0725,1,9/29/2017
Store4,1.13926E+11,123.7275,1,9/29/2017
Store7,5100619847,36,1,1/17/2017
Store7,5099989639,195,1,1/17/2017
Store7,5097252295,243,1,1/17/2017
Store7,5099515143,243,1,1/17/2017
Store7,5098255943,243,1,1/17/2017
Store5,5034364684,243,1,1/17/2017
Store7,5098606663,243,1,1/17/2017
Store7,5097697735,114,1,1/17/2017
Store3,4798597185,130.0725,1,1/17/2017
Store7,6121229383,23,1,9/30/2017
Store7,6121424327,36,1,9/30/2017
Store7,6120990535,36,1,9/30/2017
Store7,6123053831,80,2,9/30/2017
Store7,6121322247,240,2,9/30/2017
Store7,6121189639,274,2,9/30/2017
Store7,6121616391,65,1,9/30/2017
Store7,6122148551,65,1,9/30/2017
Store7,6122097543,65,1,9/30/2017
Store7,6121587719,85,1,9/30/2017
Store7,6122072455,243,1,9/30/2017
Store7,6120991623,243,1,9/30/2017
Store7,6122732999,243,1,9/30/2017
Store7,6122143687,486,2,9/30/2017
Store7,6121720839,35,1,9/30/2017
Store7,6122866247,43,1,9/30/2017
Store7,6123035847,43,1,9/30/2017
Store7,6122742087,43,1,9/30/2017
Store7,6122702919,43,1,9/30/2017
Store7,6121838087,63,2,9/30/2017
Store7,6122047623,63,1,9/30/2017
Store7,6123436807,329,3,9/30/2017
Store7,6122212295,205,1,9/30/2017
Store3,5838792833,154.1835,1,9/30/2017
Store3,5838066049,185.9085,2,9/30/2017
Store4,1.15573E+11,22.2075,1,9/30/2017
Store4,1.15946E+11,22.2075,1,9/30/2017
Store4,1.153E+11,67.257,2,9/30/2017
Store4,1.15484E+11,86.9265,1,9/30/2017
Store4,1.1597E+11,41.2425,1,9/30/2017
Store3,5838917697,59.643,1,9/30/2017
Store7,3083939271,36,1,5/7/2016
Store7,3085224711,243,1,5/7/2016
Store7,3083831623,43,1,5/7/2016
Store7,5103617159,36,1,1/18/2017
Store7,5104696711,36,1,1/18/2017
Store5,5039608396,195,1,1/18/2017
Store7,5104910279,205,1,1/18/2017
Store7,6125192327,36,1,10/1/2017
Store7,6125187207,36,1,10/1/2017
Store7,6123987847,36,1,10/1/2017
Store7,6125970759,124,1,10/1/2017
Store7,6125337671,124,1,10/1/2017
Store7,6126415623,581,4,10/1/2017
Store7,6123550279,243,1,10/1/2017
Store7,6126363783,243,1,10/1/2017
Store7,6126278919,35,1,10/1/2017
Store7,6123502023,35,1,10/1/2017
Store7,6125819271,43,1,10/1/2017
Store7,6123565063,43,1,10/1/2017
Store7,6124825671,204,1,10/1/2017
Store7,6125622215,205,1,10/1/2017
Store7,6125026567,205,1,10/1/2017
Store4,1.17377E+11,156.7215,2,10/1/2017
Store4,1.16894E+11,38.07,1,10/1/2017
Store4,1.17277E+11,111.672,1,10/1/2017
Store4,1.17428E+11,44.415,2,10/1/2017
Store4,1.16775E+11,63.45,1,10/1/2017
Store4,1.16956E+11,260.145,2,10/1/2017
Store7,3090449095,36,1,5/8/2016
Store7,3089396871,40,1,5/8/2016
Store7,5113853639,36,1,1/19/2017
Store7,5114446407,59,1,1/19/2017
Store7,6127856263,36,1,10/2/2017
Store7,6129129031,36,1,10/2/2017
Store7,6128445767,36,1,10/2/2017
Store7,6128244359,36,1,10/2/2017
Store7,6127495047,56,2,10/2/2017
Store7,6126999623,84,1,10/2/2017
Store7,6129340871,65,1,10/2/2017
Store7,6127167367,69,1,10/2/2017
Store7,6126846279,388,3,10/2/2017
Store7,6128160007,155,1,10/2/2017
Store7,6126907079,243,1,10/2/2017
Store7,6128474375,243,1,10/2/2017
Store7,6128618759,35,1,10/2/2017
Store7,6129122887,35,1,10/2/2017
Store7,6128157063,43,1,10/2/2017
Store7,6127420743,43,1,10/2/2017
Store7,6126729863,90,1,10/2/2017
Store5,1.18614E+11,94,1,10/2/2017
Store7,6128499975,296,3,10/2/2017
Store7,6127467911,205,1,10/2/2017
Store7,6127579399,175,1,10/2/2017
Store4,1.1816E+11,22.842,1,10/2/2017
Store3,5845786753,22.2075,1,10/2/2017
Store4,1.18732E+11,59.643,1,10/2/2017
Store7,3096419847,13,1,5/9/2016
Store7,3098758471,40,1,5/9/2016
Store7,3095190535,65,1,5/9/2016
Store7,3097778439,131,1,5/9/2016
Store7,3094719367,243,1,5/9/2016
Store5,5065133452,43,1,1/20/2017
Store7,6132136391,23,1,10/3/2017
Store7,6131503303,60,1,10/3/2017
Store7,6130968583,137,1,10/3/2017
Store7,6129558535,243,1,10/3/2017
Store7,6130996423,243,1,10/3/2017
Store7,6131448711,243,1,10/3/2017
Store7,6132753671,243,1,10/3/2017
Store7,6131153415,243,1,10/3/2017
Store5,1.20152E+11,35,1,10/3/2017
Store7,6132080391,35,1,10/3/2017
Store7,6131808519,43,1,10/3/2017
Store7,6132030855,43,1,10/3/2017
Store7,6130952455,43,1,10/3/2017
Store7,6132041863,45,1,10/3/2017
Store7,6132392007,205,1,10/3/2017
Store7,6131092935,205,1,10/3/2017
Store4,1.19771E+11,154.1835,1,10/3/2017
Store4,1.19498E+11,22.842,1,10/3/2017
Store7,3101355783,205,1,5/10/2016
Store7,5126625031,36,1,1/21/2017
Store7,5125124743,36,1,1/21/2017
Store7,5125761799,36,1,1/21/2017
Store5,5065760844,124,1,1/21/2017
Store7,5125102535,49,1,1/21/2017
Store7,5126313479,114,1,1/21/2017
Store7,6134576839,20,1,10/4/2017
Store7,6134130375,36,1,10/4/2017
Store7,6134083015,36,1,10/4/2017
Store7,6134367687,36,1,10/4/2017
Store7,6135186823,40,2,10/4/2017
Store7,6135033479,108,3,10/4/2017
Store7,6134171911,65,1,10/4/2017
Store7,6133809287,65,1,10/4/2017
Store7,6135708551,65,1,10/4/2017
Store7,6133581575,155,1,10/4/2017
Store7,6134028167,155,1,10/4/2017
Store7,6135827783,243,1,10/4/2017
Store7,6134031879,243,1,10/4/2017
Store7,6133860295,243,1,10/4/2017
Store7,6133667975,243,1,10/4/2017
Store7,6134877319,35,1,10/4/2017
Store7,6134237895,43,1,10/4/2017
Store7,6133690631,43,1,10/4/2017
Store7,6133306375,205,1,10/4/2017
Store7,6133486791,205,1,10/4/2017
Store5,1.21469E+11,205,1,10/4/2017
Store4,1.21087E+11,27.2835,1,10/4/2017
Store3,5861129281,22.2075,1,10/4/2017
Store3,5861931841,130.0725,1,10/4/2017
Store7,5129565831,59,1,1/22/2017
Store7,6140793159,20,1,10/5/2017
Store7,6139225799,72,2,10/5/2017
Store7,6141832839,100,1,10/5/2017
Store7,6138649223,1477,7,10/5/2017
Store7,6136122247,249,1,10/5/2017
Store7,6137049927,65,1,10/5/2017
Store7,6141252039,69,1,10/5/2017
Store7,6140217799,243,1,10/5/2017
Store7,6139398919,63,1,10/5/2017
Store7,6136727815,205,1,10/5/2017
Store7,6138162055,205,1,10/5/2017
Store4,1.23313E+11,27.2835,1,10/5/2017
Store7,3118544455,36,1,5/12/2016
Store7,3116219015,217,1,5/12/2016
Store7,5137475527,243,1,1/23/2017
Store5,5076844492,43,1,1/23/2017
Store7,5135102919,94,1,1/23/2017
Store7,6142935495,36,1,10/6/2017
Store7,6145168903,36,1,10/6/2017
Store7,6144662727,36,1,10/6/2017
Store7,6145550663,36,1,10/6/2017
Store7,6145363911,65,1,10/6/2017
Store7,6145398663,195,1,10/6/2017
Store7,6144705927,243,1,10/6/2017
Store7,6143821447,243,1,10/6/2017
Store7,6143829703,35,1,10/6/2017
Store7,6145849671,35,1,10/6/2017
Store7,6145427655,43,1,10/6/2017
Store7,6142782151,94,1,10/6/2017
Store7,6142831175,205,1,10/6/2017
Store7,6144198535,205,1,10/6/2017
Store7,6144108551,410,2,10/6/2017
Store7,6144494151,67,1,10/6/2017
Store7,6145462727,2421,22,10/6/2017
Store3,5876012929,98.3475,1,10/6/2017
Store4,1.25402E+11,98.3475,1,10/6/2017
Store4,1.25154E+11,154.1835,1,10/6/2017
Store3,5874907009,190.35,4,10/6/2017
Store3,5875836993,57.105,1,10/6/2017
Store4,1.25341E+11,22.842,1,10/6/2017
Store4,1.25811E+11,27.2835,1,10/6/2017
Store7,3122747719,43,1,5/13/2016
Store7,3126090631,205,1,5/13/2016
Store7,5142806599,36,1,1/24/2017
Store7,5146838407,36,1,1/24/2017
Store7,5145668743,243,1,1/24/2017
Store5,5086139916,43,1,1/24/2017
Store5,5083355020,43,1,1/24/2017
Store7,5146911943,49,1,1/24/2017
Store3,4817049345,38.07,1,1/24/2017
Store7,6148593095,69,1,10/7/2017
Store5,1.28348E+11,155,1,10/7/2017
Store7,6147478727,243,1,10/7/2017
Store7,6147501959,243,1,10/7/2017
Store7,6147135879,243,1,10/7/2017
Store7,6148575431,35,1,10/7/2017
Store7,6148233991,43,1,10/7/2017
Store7,6148689095,43,1,10/7/2017
Store7,6147594695,205,1,10/7/2017
Store4,1.28052E+11,154.1835,1,10/7/2017
Store4,1.27633E+11,22.2075,1,10/7/2017
Store4,1.28019E+11,22.2075,1,10/7/2017
Store4,1.27909E+11,22.2075,1,10/7/2017
Store4,1.28137E+11,130.0725,1,10/7/2017
Store4,1.27551E+11,123.7275,1,10/7/2017
Store4,1.2733E+11,41.2425,1,10/7/2017
Store7,3129639431,40,1,5/14/2016
Store7,5151188679,243,1,1/25/2017
Store7,5148399111,180,2,1/25/2017
Store7,6151606983,12,1,10/8/2017
Store7,6151398983,400,2,10/8/2017
Store7,6149727815,65,1,10/8/2017
Store7,6151248391,243,1,10/8/2017
Store5,1.30009E+11,243,1,10/8/2017
Store7,6150753607,243,1,10/8/2017
Store7,6150123207,35,1,10/8/2017
Store7,6150253511,90,1,10/8/2017
Store7,6150695303,205,1,10/8/2017
Store7,6150825479,205,1,10/8/2017
Store7,6150381895,283,2,10/8/2017
Store7,6149768391,75,1,10/8/2017
Store4,1.29268E+11,14.5935,1,10/8/2017
Store7,5154216263,243,1,1/26/2017
Store7,5155781447,243,1,1/26/2017
Store7,5155001223,43,1,1/26/2017
Store7,5153403527,114,1,1/26/2017
Store7,5152360263,114,1,1/26/2017
Store7,6152806151,12,1,10/9/2017
Store7,6154271751,36,1,10/9/2017
Store7,6152509319,36,1,10/9/2017
Store7,6154672903,36,1,10/9/2017
Store5,1.30755E+11,36,1,10/9/2017
Store7,6153275719,60,1,10/9/2017
Store7,6152720327,65,1,10/9/2017
Store7,6153416327,235,3,10/9/2017
Store7,6154561863,243,1,10/9/2017
Store7,6153018759,243,1,10/9/2017
Store7,6154233031,43,1,10/9/2017
Store7,6154674119,94,1,10/9/2017
Store4,1.3038E+11,22.2075,1,10/9/2017
Store4,1.3061E+11,22.2075,1,10/9/2017
Store4,1.30945E+11,86.9265,1,10/9/2017
Store3,5895627137,41.2425,1,10/9/2017
Store7,3138577607,36,1,5/16/2016
Store7,3140013447,162,3,5/16/2016
Store7,5158297031,195,1,1/27/2017
Store7,5158399303,243,1,1/27/2017
Store7,5160738503,243,1,1/27/2017
Store7,5160349895,35,1,1/27/2017
Store7,5160046087,43,1,1/27/2017
Store7,5160220231,43,1,1/27/2017
Store7,5159842823,49,1,1/27/2017
Store7,5158280647,90,1,1/27/2017
Store7,5158244551,205,1,1/27/2017
Store7,5161092359,205,1,1/27/2017
Store7,5160095687,205,1,1/27/2017
Store3,4825336769,72.333,1,1/27/2017
Store7,6155267527,19,1,10/10/2017
Store7,6156255751,23,1,10/10/2017
Store7,6155733191,23,1,10/10/2017
Store7,6156311815,36,1,10/10/2017
Store7,6157401479,36,1,10/10/2017
Store7,6156942343,100,1,10/10/2017
Store7,6156075655,321,9,10/10/2017
Store7,6156716295,65,1,10/10/2017
Store7,6154773703,85,1,10/10/2017
Store7,6154768327,139,3,10/10/2017
Store7,6156738951,243,1,10/10/2017
Store7,6156279495,43,1,10/10/2017
Store7,6156550279,43,1,10/10/2017
Store7,6156128263,43,1,10/10/2017
Store7,6155862215,43,1,10/10/2017
Store7,6154775687,90,1,10/10/2017
Store7,6156432007,90,1,10/10/2017
Store7,6157475399,94,1,10/10/2017
Store7,6157143367,205,1,10/10/2017
Store7,6157640199,205,1,10/10/2017
Store7,6157552711,75,1,10/10/2017
Store4,1.3246E+11,22.2075,1,10/10/2017
Store3,5903418881,264.5865,5,10/10/2017
Store3,5902649601,130.0725,1,10/10/2017
Store7,3146946183,43,1,5/17/2016
Store7,3150219271,43,1,5/17/2016
Store7,5162525895,36,1,1/28/2017
Store7,5164109767,186,1,1/28/2017
Store7,5162714503,43,1,1/28/2017
Store7,5162455431,43,1,1/28/2017
Store7,5162526663,59,1,1/28/2017
Store7,5165183303,205,1,1/28/2017
Store3,4828663681,130.0725,1,1/28/2017
Store7,6159584967,36,1,10/11/2017
Store7,6159642375,36,1,10/11/2017
Store7,6158523143,36,1,10/11/2017
Store7,6158371847,69,1,10/11/2017
Store7,6158648263,43,1,10/11/2017
Store7,6158713927,43,1,10/11/2017
Store7,6160190343,43,1,10/11/2017
Store7,6159710343,43,1,10/11/2017
Store7,6159373831,63,1,10/11/2017
Store7,6157808647,90,1,10/11/2017
Store7,6159463495,205,1,10/11/2017
Store7,6159265799,205,1,10/11/2017
Store7,6159656903,205,1,10/11/2017
Store7,6158519495,95,1,10/11/2017
Store3,5907103937,154.1835,1,10/11/2017
Store4,1.3329E+11,154.1835,1,10/11/2017
Store4,1.33598E+11,90.7335,2,10/11/2017
Store3,5907144641,22.2075,1,10/11/2017
Store7,3153390983,85,1,5/18/2016
Store7,5166997639,36,1,1/29/2017
Store7,5169217799,36,1,1/29/2017
Store7,5170204295,124,1,1/29/2017
Store7,5166437255,49,1,1/29/2017
Store7,5167677639,427,2,1/29/2017
Store7,6163878407,36,1,10/12/2017
Store7,6161500295,36,1,10/12/2017
Store7,6163023239,36,1,10/12/2017
Store7,6162284039,36,1,10/12/2017
Store7,6161816583,256,2,10/12/2017
Store7,6163934343,65,1,10/12/2017
Store7,6163022023,65,1,10/12/2017
Store7,6163873991,243,1,10/12/2017
Store7,6163192711,243,1,10/12/2017
Store7,6163909959,486,2,10/12/2017
Store7,6163308295,43,1,10/12/2017
Store7,6163639943,43,1,10/12/2017
Store7,6163350279,70,1,10/12/2017
Store7,6162455879,228,3,10/12/2017
Store7,6161885959,912,4,10/12/2017
Store7,6164022663,205,1,10/12/2017
Store7,6163156423,75,1,10/12/2017
Store5,3178331846,195,1,5/19/2016
Store7,5178113991,19,1,1/30/2017
Store7,5172071431,20,1,1/30/2017
Store7,5172609223,40,1,1/30/2017
Store7,5178555719,243,1,1/30/2017
Store7,5172460871,205,1,1/30/2017
Store7,5171940487,166,1,1/30/2017
Store7,6167132807,20,1,10/13/2017
Store7,6164778119,36,1,10/13/2017
Store7,6166968583,58,1,10/13/2017
Store7,6166194567,225,3,10/13/2017
Store7,6166035527,155,1,10/13/2017
Store7,6165801671,155,1,10/13/2017
Store7,6166338695,195,1,10/13/2017
Store7,6166345351,243,1,10/13/2017
Store7,6166751047,243,1,10/13/2017
Store7,6166054535,243,1,10/13/2017
Store7,6165168327,243,1,10/13/2017
Store7,6164919559,43,1,10/13/2017
Store7,6167290567,90,1,10/13/2017
Store7,6166389383,94,1,10/13/2017
Store7,6165400263,1061,5,10/13/2017
Store4,1.37133E+11,118.017,1,10/13/2017
Store3,5916420481,154.1835,1,10/13/2017
Store4,1.36611E+11,154.1835,1,10/13/2017
Store4,1.36592E+11,57.105,1,10/13/2017
Store3,5915914241,22.842,1,10/13/2017
Store4,1.37072E+11,22.2075,1,10/13/2017
Store4,1.37298E+11,130.0725,1,10/13/2017
Store4,1.37014E+11,130.0725,1,10/13/2017
Store4,1.36934E+11,318.519,3,10/13/2017
Store7,5181612039,124,1,1/31/2017
Store7,5182159687,243,1,1/31/2017
Store7,5181581063,43,1,1/31/2017
Store7,5184932935,49,1,1/31/2017
Store7,5181167623,205,1,1/31/2017
Store7,6169366599,20,1,10/14/2017
Store7,6169558727,36,1,10/14/2017
Store7,6169624903,217,1,10/14/2017
Store7,6169972423,65,1,10/14/2017
Store7,6169516679,155,1,10/14/2017
Store7,6168577031,243,1,10/14/2017
Store7,6168038855,43,1,10/14/2017
Store7,6168700039,90,1,10/14/2017
Store7,6168659719,189,3,10/14/2017
Store7,6168437639,205,1,10/14/2017
Store7,6169275015,205,1,10/14/2017
Store4,1.38294E+11,154.1835,1,10/14/2017
Store3,5919996673,22.842,1,10/14/2017
Store4,1.38239E+11,27.2835,1,10/14/2017
Store3,5919971265,27.2835,1,10/14/2017
Store4,1.38283E+11,44.415,2,10/14/2017
Store3,5920275201,86.9265,1,10/14/2017
Store4,1.38428E+11,130.0725,1,10/14/2017
Store4,1.38431E+11,41.2425,1,10/14/2017
Store7,5191728391,36,1,2/1/2017
Store7,5190322375,120,2,2/1/2017
Store7,5187846087,243,1,2/1/2017
Store7,5191838663,243,1,2/1/2017
Store7,6170274375,36,1,10/15/2017
Store7,6170625287,36,1,10/15/2017
Store7,6172369735,36,1,10/15/2017
Store7,6171033223,36,1,10/15/2017
Store7,6172788103,36,1,10/15/2017
Store7,6171763079,36,1,10/15/2017
Store7,6171898695,58,1,10/15/2017
Store7,6171466823,60,1,10/15/2017
Store7,6171358407,84,1,10/15/2017
Store5,1.41008E+11,100,1,10/15/2017
Store7,6171070727,217,1,10/15/2017
Store7,6172459015,217,1,10/15/2017
Store7,6172692359,65,1,10/15/2017
Store7,6170907655,155,1,10/15/2017
Store7,6171801607,243,1,10/15/2017
Store7,6171268039,243,1,10/15/2017
Store7,6172923207,263,2,10/15/2017
Store7,6171001031,35,1,10/15/2017
Store7,6170703943,43,1,10/15/2017
Store7,6172721991,43,1,10/15/2017
Store7,6171679111,43,1,10/15/2017
Store7,6172147527,94,1,10/15/2017
Store7,6172677959,6055,79,10/15/2017
Store4,1.40161E+11,38.07,1,10/15/2017
Store4,1.39596E+11,27.2835,1,10/15/2017
Store4,1.3972E+11,27.2835,1,10/15/2017
Store4,1.39717E+11,59.643,1,10/15/2017
Store7,3184428871,43,1,5/22/2016
Store7,3183375943,91,1,5/22/2016
Store7,5197292103,36,1,2/2/2017
Store7,5195795463,41,1,2/2/2017
Store7,5198172679,114,1,2/2/2017
Store7,6176052487,23,1,10/16/2017
Store7,6174019975,36,1,10/16/2017
Store7,6175697095,60,1,10/16/2017
Store7,6175024775,100,1,10/16/2017
Store7,6176114439,124,1,10/16/2017
Store7,6175773959,65,1,10/16/2017
Store7,6175717383,138,2,10/16/2017
Store7,6174508999,453,3,10/16/2017
Store7,6176322759,243,1,10/16/2017
Store7,6174680711,243,1,10/16/2017
Store7,6173700935,243,1,10/16/2017
Store7,6175505607,90,1,10/16/2017
Store7,6175353543,90,1,10/16/2017
Store7,6174748871,205,1,10/16/2017
Store5,1.42578E+11,95,1,10/16/2017
Store3,5926828289,22.2075,1,10/16/2017
Store7,3189562695,13,1,5/23/2016
Store7,3188733383,85,1,5/23/2016
Store7,5203176391,36,1,2/3/2017
Store7,5201116231,243,1,2/3/2017
Store7,5198688711,35,1,2/3/2017
Store7,5202443911,35,1,2/3/2017
Store7,5201793223,205,1,2/3/2017
Store7,6178545991,58,1,10/17/2017
Store7,6177241287,202,1,10/17/2017
Store7,6178532359,243,1,10/17/2017
Store7,6179244807,33,2,10/17/2017
Store7,6178124807,35,1,10/17/2017
Store7,6178267207,43,1,10/17/2017
Store7,6178931335,66,1,10/17/2017
Store7,6178584775,90,1,10/17/2017
Store7,6177227527,90,1,10/17/2017
Store7,6176629063,175,1,10/17/2017
Store4,1.43313E+11,38.07,1,10/17/2017
Store4,1.43454E+11,130.0725,1,10/17/2017
Store4,1.43273E+11,123.7275,1,10/17/2017
Store7,5208689415,36,1,2/4/2017
Store7,5207659015,184,1,2/4/2017
Store7,5209240135,43,1,2/4/2017
Store7,5206289479,43,1,2/4/2017
Store7,5204227335,43,1,2/4/2017
Store7,5206196231,59,1,2/4/2017
Store7,6181937735,36,1,10/18/2017
Store7,6180507783,65,1,10/18/2017
Store7,6180730631,1044,6,10/18/2017
Store7,6180823239,310,4,10/18/2017
Store7,6182016199,43,1,10/18/2017
Store7,6181170503,43,1,10/18/2017
Store7,6182052103,43,1,10/18/2017
Store7,6180247815,86,2,10/18/2017
Store7,6181769863,106,2,10/18/2017
Store7,6180756231,180,2,10/18/2017
Store7,6182513479,205,1,10/18/2017
Store7,6179548807,91,1,10/18/2017
Store7,6182236295,367,2,10/18/2017
Store3,5932779073,22.842,1,10/18/2017
Store3,5933594561,43.7805,1,10/18/2017
Store7,5217684039,36,1,2/5/2017
Store7,5217844103,36,1,2/5/2017
Store7,5214214535,186,1,2/5/2017
Store7,5218956167,186,1,2/5/2017
Store7,5218239303,243,1,2/5/2017
Store7,6183645191,20,1,10/19/2017
Store7,6183277319,20,1,10/19/2017
Store7,6184010439,36,1,10/19/2017
Store7,6183923655,58,1,10/19/2017
Store7,6184274439,129,3,10/19/2017
Store7,6184553351,137,1,10/19/2017
Store7,6184263815,418,2,10/19/2017
Store7,6184983303,65,1,10/19/2017
Store7,6184710535,35,1,10/19/2017
Store7,6185595719,43,1,10/19/2017
Store7,6185348359,63,1,10/19/2017
Store7,6185254215,205,1,10/19/2017
Store7,6185352071,205,1,10/19/2017
Store7,6185498183,205,1,10/19/2017
Store7,6185485831,205,1,10/19/2017
Store7,6183876295,380,2,10/19/2017
Store7,6185405895,600,3,10/19/2017
Store4,1.46356E+11,197.3295,2,10/19/2017
Store4,1.46068E+11,38.07,1,10/19/2017
Store4,1.46188E+11,114.21,2,10/19/2017
Store3,5936514305,22.842,1,10/19/2017
Store3,5936279937,22.842,1,10/19/2017
Store3,5935814785,59.643,1,10/19/2017
Store7,5223118343,36,1,2/6/2017
Store7,5223856071,243,1,2/6/2017
Store7,5223791367,166,1,2/6/2017
Store7,6187392391,12,1,10/20/2017
Store7,6188403719,36,1,10/20/2017
Store7,6187606663,36,1,10/20/2017
Store7,6187949255,36,1,10/20/2017
Store7,6187778503,36,1,10/20/2017
Store7,6188580999,68,1,10/20/2017
Store7,6188379399,120,2,10/20/2017
Store7,6186193927,144,4,10/20/2017
Store7,6187699399,200,2,10/20/2017
Store7,6187675399,85,1,10/20/2017
Store5,1.47156E+11,85,2,10/20/2017
Store7,6188179143,260,2,10/20/2017
Store7,6188120903,681,4,10/20/2017
Store7,6185751239,469,3,10/20/2017
Store5,1.48619E+11,243,1,10/20/2017
